full_name,html_url,stars,forks,created_at,pushed_at,license,pkgName,version,source,files.libIndex,files.libClient,files.cordisPatch,files.readme,files.readmeZh,eval.hasClientExport,eval.mainIsLib,eval.dshPlatform,metrics.active30,metrics.ageGate1,metrics.hasZhDocs,npm.published,npm.latest,topics,description
duhu2000/dsh-mcp-connector,https://github.com/duhu2000/dsh-mcp-connector,14,3,2026-08-20T15:14:05Z,2026-09-04T16:20:32Z,MIT,dsh-mcp-connector,0.2.34,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,true,true,0.2.34,api-key|connection-manager|deepseek|deepseek-harness|dsh|dsh-plugin|mcp|mcp-client|mcp-connector|mcp-hub|mcp-manager|mcp-marketplace|mcp-registry|mcp-server|model-context-protocol|oauth2|pkce|qichacha|stdio|streamable-http,"DeepSeek Harness MCP Connector and MCP Server marketplace with over one hundred MCP connectors. Discover, authorize, and manage connections; supports OAuth 2.0 PKCE, API keys, stdio/HTTP, mcpServers JSON import, and tool and prompt discovery. Maintained by Qichacha/QCC."
omdsh-dev/dsh-security-audit,https://github.com/omdsh-dev/dsh-security-audit,14,0,2026-08-10T07:02:52Z,2026-09-03T10:08:32Z,MIT,@deepseek-ai/dsh-security-audit,0.0.1,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,false,false,,audit|dsh|dsh-plugin|secret-scanning|security,DSH 本机安全审计插件：配置/插件来源/会话/网络暴露面，只读脱敏风险报告
amplifthq/oh-my-dsh,https://github.com/amplifthq/oh-my-dsh,14,0,2026-08-14T09:38:49Z,2026-08-29T14:25:01Z,MIT,oh-my-dsh,0.1.7,topic:dsh-plugin,false,false,false,true,false,false,false,,true,true,false,true,0.1.7,ai-agent|coding-agent|cordis|dap|deepseek|deepseek-harness|developer-tools|dsh-plugin|lsp|mcp,"A curated distribution of DeepSeek Harness. Overlay, not a fork."
w2112515/dsh-plugin-development,https://github.com/w2112515/dsh-plugin-development,14,0,2026-08-14T09:28:05Z,2026-08-17T12:58:16Z,MIT,dsh-plugin-development,0.2.0-beta.1,topic:dsh-plugin,false,false,true,true,false,false,false,,true,true,false,false,,agent-skills|cordis|deepseek|deepseek-harness|dsh-plugin|plugin-development,"Portable Agent Skill for developing and auditing DeepSeek Harness plugins, with an optional profile-installable DSH bundle adapter."
kw78/dsh-office-tools,https://github.com/kw78/dsh-office-tools,14,4,2026-08-15T05:50:22Z,2026-09-04T17:26:15Z,MIT,dsh-office-tools,1.0.1,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,false,true,1.0.0,deepseek-harness|deepseek-harness-plugin|dsh|dsh-plugin|dsh-plugin-market|dsh-plugins|office,"Model-facing Office tools for DeepSeek Harness: Word (.docx), Excel (.xlsx), and PowerPoint (.pptx) create/read/update with workspace-safe paths and PPT image embedding."
Sqhao-O/dsh-docs,https://github.com/Sqhao-O/dsh-docs,14,0,2026-08-14T09:15:08Z,2026-08-21T14:06:36Z,MIT,dsh-doc,0.1.1,topic:dsh-plugin,false,false,true,true,true,false,false,,true,true,true,true,0.1.1,ai-agent|deepseek|deepseek-harness|docling|document-intelligence|document-parsing|document-processing|dsh-plugin|llm|nodejs|ocr|pdf|rag|typescript,"Fully local document intelligence for DeepSeek Harness. Parse PDF, Office files, images, and scanned documents with offline OCR. | DeepSeek Harness 全本地文档智能插件，支持 PDF、Office、图片与离线 OCR"
BiBoyang/dsh-eval-harness,https://github.com/BiBoyang/dsh-eval-harness,14,1,2026-08-13T22:13:26Z,2026-09-03T23:15:15Z,,dsh-eval-harness,0.4.0,topic:dsh-plugin,false,false,true,true,false,false,true,,true,true,true,true,0.3.1,deepseek-harness|dsh|dsh-plugin|evaluation|regression-testing,DSH 插件评测工具：YAML 用例驱动真实 agent 回归评测 + baseline 对比 PASS/WARN/FAIL 门禁｜Regression eval harness for DeepSeek Harness plugins
poiuyjie/dsh-vision-opencode,https://github.com/poiuyjie/dsh-vision-opencode,14,1,2026-08-13T15:54:17Z,2026-08-30T13:28:46Z,MIT,dsh-vision-opencode,0.4.3,topic:dsh-plugin,false,false,true,true,false,false,false,web,true,true,false,false,,deepseek-harness|dsh|dsh-plugin|dsh-plugin-market|dsh-plugins,DSH plugin: Auto-convert images to text for pure-text LLMs (DeepSeek etc.) via any vision model. No need to switch your main model.
cirelir/dsh-change-review,https://github.com/cirelir/dsh-change-review,14,4,2026-08-15T13:16:17Z,2026-08-17T15:34:16Z,MIT,dsh-change-review,0.3.0,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,true,false,,dsh-plugin,DeepSeek Harness 会话修改审查插件：追踪会话内 write/edit，diff 对比展示，会话隔离/子代理聚合/SSE 实时推送/颜色自定义
minivv/dsh-agent-skills,https://github.com/minivv/dsh-agent-skills,13,1,2026-08-17T02:56:52Z,2026-08-19T03:33:31Z,MIT,dsh-agent-skills,0.1.7,topic:dsh-plugin,true,true,true,true,false,true,true,web,true,true,false,true,0.1.7,agent-skills|deepseek-harness|dsh-plugin,Discover and manage Agent Skills inside DeepSeek Harness
chunsi-w/dsh-trajectory-governor,https://github.com/chunsi-w/dsh-trajectory-governor,13,0,2026-08-16T04:20:53Z,2026-08-18T00:16:53Z,MIT,@chunsi-m/dsh-trajectory-governor,0.2.0,topic:dsh-plugin,true,false,true,true,false,false,false,,true,true,false,false,,deepseek-harness|dsh|dsh-plugin|dsh-plugins, Closed-loop trajectory policy plane for DeepSeek Harness
bpc-oss/dsh-web-billing,https://github.com/bpc-oss/dsh-web-billing,13,1,2026-08-14T02:34:23Z,2026-08-22T10:09:58Z,MIT,dsh-web-billing,2.3.2,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,false,false,,billing|deepseek-harness|dsh-plugin,"RMB/USD token-billing plugin for DeepSeek Harness (dsh web): official-policy auto pricing with peak/off-peak hours, per-message ledger, account balance, locale-driven currency display. 人民币/美元 token 计费插件"
1624318455/dsh-plugin-tts,https://github.com/1624318455/dsh-plugin-tts,13,4,2026-08-15T03:54:09Z,2026-08-25T15:20:55Z,MIT,@dsh-external/dsh-plugin-tts,0.3.0,topic:dsh-plugin,false,true,true,true,false,false,false,web,true,true,true,false,,deepseek-harness|dsh-plugin|edge-tts|text-to-speech,"Edge TTS voice plugin for DeepSeek Harness: read assistant replies aloud, auto-read toggle, voice settings panel (free, no API key)"
hyqhyq3/dsh-mcp-manager,https://github.com/hyqhyq3/dsh-mcp-manager,13,3,2026-08-13T16:14:04Z,2026-08-16T16:11:52Z,MIT,dsh-mcp-manager,0.6.0,topic:dsh-plugin,true,true,true,true,true,false,true,web,true,true,true,true,0.6.0,cordis|deepseek-harness|dsh-plugin|mcp|model-context-protocol|oauth,"MCP server manager plugin for DeepSeek Harness: Settings → MCP page, OAuth (PKCE + dynamic client registration) or static-token auth, tools registered as mcp__<name>__*"
TQSY114514/dsh-ui-appearance,https://github.com/TQSY114514/dsh-ui-appearance,13,1,2026-08-14T04:36:14Z,2026-09-04T15:50:43Z,MIT,dsh-ui-appearance,0.1.7,topic:dsh-plugin,false,false,true,true,false,true,true,web,true,true,false,true,0.1.7,customization|deepseek-harness|dsh-plugin|plugin|theme,"Appearance customization plugin for DeepSeek Harness: theme color palette, background image, opacity/blur, glass effect"
Chael-Chael/dsh-reference-anything,https://github.com/Chael-Chael/dsh-reference-anything,13,0,2026-08-16T13:13:28Z,2026-09-03T15:39:40Z,MIT,dsh-reference-anything,0.4.0,topic:dsh-plugin,false,false,true,true,false,true,true,web,true,true,false,true,0.4.0,dsh-plugin,"The best DeepSeek Harness plugin for referencing anything — enhanced @ menu for commands, skills, files, agent sessions, cloud drives, DSH sessions, and conversations from web-based chatbot platforms. | 最强的 DeepSeek Harness 万物引用插件——增强 @ 菜单，统一引用命令、Skills、文件、Agent 会话、云盘、DSH 会话及网页端 Chatbot 平台对话。"
WilliamShi666/dsh-multiple-chat-panels,https://github.com/WilliamShi666/dsh-multiple-chat-panels,13,5,2026-08-18T14:41:21Z,2026-08-21T19:04:50Z,MIT,multiple-chat-panels,0.1.1,topic:dsh-plugin,true,true,true,true,false,true,false,web,true,true,false,true,0.1.1,deepseek-harness|dsh-plugin|mission-control|multi-pane,DeepSeek Harness 多对话面板：并排查看并与多个 Agent 会话同时交互。
STARDUSTLC666/dsh-email,https://github.com/STARDUSTLC666/dsh-email,13,3,2026-08-13T20:27:30Z,2026-09-05T04:56:16Z,MIT,dsh-email,0.10.3,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,false,true,0.10.3,deepseek-harness|dsh-plugin|email|email-tools|imap|smtp,DeepSeek Harness 邮件插件：list/read/search/send/folders/attachment/health/watch/mark/reply 十工具，增量新邮件监视+标记整理+回复转发，八大服务商预设，多账号与发信审批门。IMAP/SMTP email tools for DeepSeek Harness agents. 已验证兼容 DeepSeek Harness v0.1.2-alpha.5。
yoke233/dsh-openai-codex-auth,https://github.com/yoke233/dsh-openai-codex-auth,13,2,2026-08-13T13:56:01Z,2026-09-04T04:47:24Z,MIT,dsh-openai-codex-auth,0.2.0,topic:dsh-plugin,true,false,true,true,false,false,true,web,true,true,false,true,0.3.2,deepseek-harness|dsh-plugin|openai-codex,OpenAI Codex OAuth login and usage card plugin for DeepSeek Harness
CocoSgt/dsh-attachments,https://github.com/CocoSgt/dsh-attachments,13,3,2026-08-14T01:41:58Z,2026-08-14T14:13:52Z,,dsh-attachments,0.1.1,topic:dsh-plugin,true,true,true,true,true,true,true,web,true,true,true,true,0.1.1,ai-agent|attachments|coding-agent|cordis|deepseek|deepseek-ai|deepseek-harness|dsh|dsh-plugin|file-upload|files|plugin|workspace,
xiaoxianyu-office/dsh-router-flash,https://github.com/xiaoxianyu-office/dsh-router-flash,13,0,2026-08-15T09:56:16Z,2026-08-15T10:16:00Z,MIT,dsh-router-flash,0.1.0,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,true,false,,cordis|deepseek-harness|dsh-plugin,DSH bundle 插件：V4 Flash 神模式（opencode-go）agent preset 分发包，dsh plugin add 安装后自动同步 router-flash preset。DSH agent preset bundle for DeepSeek V4 Flash godmode.
Xenia0922/dsh-opencode-go-usage,https://github.com/Xenia0922/dsh-opencode-go-usage,13,3,2026-08-14T07:32:17Z,2026-09-01T11:55:14Z,MIT,dsh-opencode-go-usage,1.7.1,topic:dsh-plugin,true,true,true,true,false,false,false,web,true,true,true,true,1.2.3,billing|cordis|cost|dashboard|deepseek-harness|dsh|dsh-plugin|opencode|plugin|usage,DeepSeek Harness 插件:OpenCode Go 用量与花费悬浮仪表盘(配额、逐请求成本、模型/来源分布)
william-jin-cmu/dsh-evolve,https://github.com/william-jin-cmu/dsh-evolve,13,0,2026-08-06T02:57:52Z,2026-08-13T02:26:42Z,,@dsh-external/dsh-evolve,0.1.0,topic:dsh-plugin,false,false,true,true,false,false,true,,true,true,true,false,,dsh|dsh-plugin,自进化插件：agent 在 session 内随对话给自己长出/剪掉能力 —— evolve_add 热挂载持久化 cordis 插件（下一 step 工具即可见），evolve_remove 可逆卸载，重启自动恢复
zoahdev/dsh-github-intelligence,https://github.com/zoahdev/dsh-github-intelligence,13,1,2026-08-15T02:46:14Z,2026-08-22T14:27:11Z,MIT,dsh-github-intelligence,2.10.0,topic:dsh-plugin,false,false,true,true,false,false,true,,true,true,false,true,2.9.0,agent|deepseek-harness|developer-tools|dsh-plugin|github|gitlab|intelligence|npm|pypi|releases,"The most comprehensive developer-intelligence integration for DeepSeek Harness: 196+ read-only tools across 16 developer ecosystems (GitHub, GitLab, Gitee, npm, PyPI, crates.io, Docker Hub, Hugging Face, Hacker News, Stack Overflow, Reddit, dev.to, RubyGems, NuGet, Go, ArXiv) with rate-limit-friendly caching."
ymh0000123/dsh-client-masquerade,https://github.com/ymh0000123/dsh-client-masquerade,13,0,2026-08-15T03:27:34Z,2026-08-29T06:01:41Z,MIT,dsh-client-masquerade,1.7.0,topic:dsh-plugin,false,false,true,true,false,false,false,web,true,true,false,false,,claude-code|codex|deepseek-harness|dsh|dsh-plugin|llm|plugin,DeepSeek Harness 插件：让自定义 llm-pi-ai provider 伪装成 Claude Code / Codex 客户端（伪造客户端身份请求头）。A DeepSeek Harness plugin: masquerade a custom llm-pi-ai provider as Claude Code / Codex clients (spoofed client identity headers).
weshopai/weshop-dsh-plugin,https://github.com/weshopai/weshop-dsh-plugin,13,0,2026-08-14T05:18:36Z,2026-08-20T14:01:17Z,MIT,weshop-dsh-plugin,1.0.2,topic:dsh-plugin,true,true,true,true,true,false,true,web,true,true,true,true,1.0.2,agent|agent-skills|agentic-ai|agentic-workflow|agents|canvas|dsh|dsh-plugin|dsh-plugins|dsh-skill|mcp|mcp-tools|skills,Native WeShop Cordis plugin for DeepSeek Harness. Allow you to use infinite canvas with infinite creative skills.
chenproton/dsh-history,https://github.com/chenproton/dsh-history,13,1,2026-08-17T05:21:12Z,2026-08-18T06:05:39Z,MIT,dsh-history,0.1.24,topic:dsh-plugin,false,true,true,true,false,true,false,web,true,true,false,true,0.1.24,ai-agents|cordis|deepseek-harness|dsh|dsh-plugin|dsh-plugin-marketplace,"Quickly view, search, and jump to all the messages you sent in a long conversation."
LeemanCheung/dsh-token-usage,https://github.com/LeemanCheung/dsh-token-usage,13,0,2026-08-14T12:29:22Z,2026-09-02T03:47:34Z,MIT,dsh-token-usage,0.3.1,topic:dsh-plugin,true,true,true,true,false,true,true,web,true,true,false,true,2.2.0,deepseek-harness|dsh-plugin|token-usage,Persistent token usage records and dashboard for DeepSeek Harness
HuanLinOTO/dsh-plugin-ya-workspace-sidebar,https://github.com/HuanLinOTO/dsh-plugin-ya-workspace-sidebar,13,0,2026-08-10T08:17:40Z,2026-09-03T16:01:49Z,NOASSERTION,@huanlin/dsh-plugin-ya-workspace-sidebar,0.3.3,topic:dsh-plugin,true,true,true,true,false,true,false,web,true,true,false,false,,dsh-plugin,DSH Web 工作区侧栏替代，顶部全局最近会话 + Workspace→Session 二级菜单 + 面包屑 | DSH Web workspace sidebar replacement: top global recent sessions + Workspace→Session two-level menu + breadcrumbs
seven282/oss-prompt-optimizer,https://github.com/seven282/oss-prompt-optimizer,13,0,2026-08-16T08:15:39Z,2026-08-26T13:40:17Z,MIT,oss-prompt-optimizer,1.8.1,topic:dsh-plugin,false,false,true,true,false,false,true,web,true,true,false,true,1.8.1,deepseek-harness|dsh-plugin|prompt-optimizer,用于优化 DeepSeek harness提示词优化器，提升 AI 输出质量
Airmetro/dsh-update-checker,https://github.com/Airmetro/dsh-update-checker,13,3,2026-08-15T06:06:11Z,2026-09-04T05:44:04Z,MIT,dsh-update-checker,1.4.21,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,false,true,1.4.21,cordis|deepseek-harness|dsh|dsh-plugin|update-checker,"DeepSeek Harness 主程序与插件更新管理：npm/GitHub 双源 semver 比对、多语言横幅、一键更新（主程序自动备份/校验/回滚，插件临时目录安装）、更新后看门狗重启。Update management for DeepSeek Harness and its plugins: dual-source semver checks, locale banner, one-click updates with backup/rollback, watchdog restart."
Tokeii0/dsh-lovelyaudit,https://github.com/Tokeii0/dsh-lovelyaudit,13,2,2026-08-21T13:02:06Z,2026-08-22T04:11:54Z,,dsh-lovelyaudit,0.2.1,topic:dsh-plugin,false,false,true,true,false,false,false,web,true,true,true,false,,dsh-plugin,"DSH web plugin: 黑盒/代审 sidebar workspace (P0–P7, per-finding SRC reports)."
liustack/pptwise,https://github.com/liustack/pptwise,13,0,2026-07-16T17:37:02Z,2026-09-04T21:07:42Z,MIT,@liustack/pptwise,0.34.0,topic:dsh-plugin,false,false,true,true,true,false,false,web,true,true,true,false,,agent-skill|agent-skills|ai-agent|claude-code|claude-skills|codex|cordis|deck-generation|deepseek|drawingml|dsh|dsh-plugin|harness|powerpoint|pptx|presentation|slides,"A real PowerPoint, not a picture or HTML. Tell your AI what to cover and pptwise builds an editable deck on your own machine. Agent skill + DSH plugin, no account and no API key to render. | 真正的 PPT，不是图片也不是 HTML。跟 AI 说要讲什么，pptwise 在你自己电脑上做出一份能改的 PPT。Agent skill + DSH 插件，不用注册，渲染不用 API key。"
heartmove/dsh-side-chat,https://github.com/heartmove/dsh-side-chat,13,1,2026-08-14T06:52:08Z,2026-09-03T15:44:04Z,MIT,dsh-side-chat-plus,0.3.3,topic:dsh-plugin,false,false,true,true,false,true,true,web,true,true,true,true,0.3.3,codex-desktop|deepseek|deepseek-harness|dsh|dsh-plugin|dsh-plugins|question-dialog|side-chat,一个 DSH 网页插件，Codex 式侧边聊天的强化版本： 在右侧面板提供按主会话隔离的独立聊天，具备 Codex 式的智能体能力——继承主会话的 工具集、模型、思考难度与权限预设，能感知所在工作目录；选中对话内容即可提问，AI 回复 也能带回主会话（直接带回或摘要后带回，写入草稿或注入为折叠提示行）。  在 Codex 式能力之上，它额外支持：当主会话的智能体弹出问题弹框向你提问时，可以 把问题与各个选项带入侧边聊天、让 AI 帮你分析，不必打断当前流程——想清楚后把答案 带回，再回答弹框即可。
oomol-lab/dsh-oomol,https://github.com/oomol-lab/dsh-oomol,13,1,2026-08-16T08:39:35Z,2026-08-20T15:31:17Z,MIT,dsh-oomol,0.1.4,topic:dsh-plugin,false,false,true,true,false,true,false,web,true,true,false,true,0.1.4,ai-agents|connector|deepseek|deepseek-harness|dsh-plugin|mcp|model-context-protocol|oomol|plugin|typescript,OOMOL Connector for DeepSeek Harness—discover connected apps and execute Actions through progressive MCP discovery without exposing provider credentials.
cheshireez/dsh-skill-hub,https://github.com/cheshireez/dsh-skill-hub,13,1,2026-08-14T15:09:14Z,2026-09-04T01:57:14Z,MIT,dsh-skill-hub,0.3.7,topic:dsh-plugin,false,false,true,true,false,true,true,web,true,true,false,true,0.3.7,agent-skills|deepseek-harness|dsh|dsh-plugin|skill|skill-hub|skills,"DeepSeek Harness（dsh）Web GUI 技能中枢：浏览/搜索完整本地技能目录、启用/禁用、查看正文、排查诊断、新建技能，基于官方 ctx.skills 注册表。 In-GUI skill hub for dsh: browse, search, enable/disable, inspect, diagnose and scaffold local skills from the official ctx.skills registry."
Aa728848/dsh-chatgpt-subscription,https://github.com/Aa728848/dsh-chatgpt-subscription,13,2,2026-08-14T09:41:57Z,2026-09-05T04:51:55Z,MIT,@eddyskywalker/dsh-chatgpt-subscription,0.2.7,topic:dsh-plugin,true,true,true,true,false,true,true,web,true,true,false,false,,deepseek-harness|deepseek-harness-plugin|dsh-plugin,
Andiii208/dsh-ultramath,https://github.com/Andiii208/dsh-ultramath,13,0,2026-08-17T18:04:51Z,2026-08-24T12:51:52Z,MIT,dsh-ultramath,0.6.3,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,true,0.6.3,agent|cumcm|deepseek-harness|dsh|dsh-plugin|math-modeling|mcm|skill,UltraMath 数学建模竞赛多 Agent 求解 DSH 插件: 5 角色预设 + 33 篇模型库 + 论文模板/审稿脚本随包 + 进度可视化
